session,true_distance_m,sample_n,t_ms,d_mm,q_dbm
2,1.0,680,46376,1201,-92.0
2,1.0,681,46425,1239,-92.0
2,1.0,682,46474,1173,-92.0
2,1.0,683,46523,1262,-92.0
2,1.0,684,46571,1192,-92.0
2,1.0,685,46620,1201,-92.0
2,1.0,686,46703,1225,-92.0
2,1.0,687,46786,1196,-92.0
2,1.0,688,46869,1154,-92.0
2,1.0,689,46917,1220,-92.0
2,1.0,690,46966,1229,-92.0
2,1.0,691,47073,1201,-92.0
2,1.0,692,47156,1210,-92.0
2,1.0,693,47239,1225,-92.0
2,1.0,694,47287,1210,-92.0
2,1.0,695,47336,1164,-92.0
2,1.0,696,47385,1229,-92.0
2,1.0,697,47434,1229,-92.0
2,1.0,698,47482,1295,-92.0
2,1.0,699,47580,1201,-92.0
2,1.0,700,47628,1168,-92.0
2,1.0,701,47677,1192,-92.0
2,1.0,702,47726,1229,-92.0
2,1.0,703,47775,1220,-92.0
2,1.0,704,47832,1149,-92.0
2,1.0,705,47881,1192,-92.0
2,1.0,706,47930,1206,-92.0
2,1.0,707,48062,1206,-92.0
2,1.0,708,48132,1243,-92.0
2,1.0,709,48239,1234,-92.0
2,1.0,710,48345,1178,-92.0
2,1.0,711,48428,1225,-92.0
2,1.0,712,48476,1173,-92.0
2,1.0,713,48574,1281,-92.0
2,1.0,714,48622,1225,-92.0
2,1.0,715,48671,1210,-92.0
2,1.0,716,48754,1178,-92.0
2,1.0,717,48856,1210,-92.0
2,1.0,718,48939,1196,-92.0
2,1.0,719,48987,1220,-92.0
2,1.0,720,49036,1215,-92.0
2,1.0,721,49085,1243,-92.0
2,1.0,722,49134,1192,-92.0
2,1.0,723,49182,1210,-92.0
2,1.0,724,49231,1210,-92.0
2,1.0,725,49280,1220,-92.0
2,1.0,726,49421,1182,-92.0
2,1.0,727,49470,1206,-92.0
2,1.0,728,49553,1210,-92.0
2,1.0,729,49659,1192,-92.0
2,1.0,730,49906,1225,-92.0
2,1.0,731,50002,1271,-92.0
2,1.0,732,50085,1210,-92.0
2,1.0,733,50168,1182,-92.0
2,1.0,734,50251,1215,-92.0
2,1.0,735,50324,1154,-92.0
2,1.0,736,50373,1201,-92.0
2,1.0,737,50422,1196,-92.0
2,1.0,738,50471,1220,-92.0
2,1.0,739,50519,1196,-92.0
2,1.0,740,50602,1257,-92.0
2,1.0,741,50685,1286,-92.0
2,1.0,742,50768,1173,-92.0
2,1.0,743,50888,1248,-92.0
2,1.0,744,50937,1257,-92.0
2,1.0,745,50985,1178,-93.0
2,1.0,746,51034,1192,-92.0
2,1.0,747,51083,1201,-92.0
2,1.0,748,51131,1206,-92.0
2,1.0,749,51215,1168,-92.0
2,1.0,750,51298,1164,-92.0
2,1.0,751,51381,1187,-92.0
2,1.0,752,51464,1182,-92.0
2,1.0,753,51547,1192,-92.0
2,1.0,754,51630,1225,-92.0
2,1.0,755,51678,1187,-92.0
2,1.0,756,51776,1300,-92.0
2,1.0,757,51841,1145,-92.0
2,1.0,758,51890,1229,-92.0
2,1.0,759,51939,1229,-92.0
2,1.0,760,52036,1243,-92.0
2,1.0,761,52085,1210,-92.0
2,1.0,762,52182,1164,-92.0
2,1.0,763,52279,1234,-92.0
2,1.0,764,52342,1154,-92.0
2,1.0,765,52440,1206,-92.0
2,1.0,766,52488,1225,-92.0
2,1.0,767,52537,1210,-92.0
2,1.0,768,52586,1196,-92.0
2,1.0,769,52634,1210,-92.0
2,1.0,770,52717,1220,-92.0
2,1.0,771,52800,1239,-92.0
2,1.0,772,52883,1210,-92.0
2,1.0,773,52931,1201,-92.0
2,1.0,774,52980,1225,-92.0
2,1.0,775,53029,1187,-92.0
2,1.0,776,53078,1239,-92.0
2,1.0,777,53126,1201,-92.0
2,1.0,778,53175,1168,-92.0
2,1.0,779,53224,1210,-92.0
2,1.0,780,53272,1159,-92.0
2,1.0,781,53344,1154,-92.0
2,1.0,782,53393,1192,-92.0
2,1.0,783,53442,1248,-92.0
2,1.0,784,53490,1187,-92.0
2,1.0,785,53539,1192,-92.0
2,1.0,786,53588,1253,-92.0
2,1.0,787,53754,1206,-92.0
2,1.0,788,53837,1220,-92.0
2,1.0,789,53885,1182,-92.0
2,1.0,790,53934,1187,-92.0
2,1.0,791,53983,1196,-92.0
2,1.0,792,54032,1229,-92.0
2,1.0,793,54080,1182,-92.0
2,1.0,794,54129,1215,-92.0
2,1.0,795,54178,1234,-92.0
2,1.0,796,54226,1243,-92.0
2,1.0,797,54275,1196,-92.0
2,1.0,798,54348,845,-92.0
2,1.0,799,54397,1210,-92.0
2,1.0,800,54446,1164,-92.0
2,1.0,801,54494,1253,-92.0
2,1.0,802,54543,1192,-92.0
2,1.0,803,54592,1182,-92.0
2,1.0,804,54640,1192,-92.0
2,1.0,805,54689,1201,-92.0
2,1.0,806,54738,1225,-92.0
2,1.0,807,54849,1192,-92.0
2,1.0,808,54898,1164,-92.0
2,1.0,809,54947,1149,-92.0
2,1.0,810,54995,1192,-92.0
2,1.0,811,55078,1178,-92.0
2,1.0,812,55161,1215,-92.0
2,1.0,813,55244,1225,-92.0
2,1.0,814,55292,1234,-92.0
2,1.0,815,55350,1187,-92.0
2,1.0,816,55399,1192,-92.0
2,1.0,817,55448,1229,-92.0
2,1.0,818,55496,1201,-92.0
2,1.0,819,55545,1178,-92.0
2,1.0,820,55594,1210,-92.0
2,1.0,821,55642,1201,-92.0
2,1.0,822,55691,1206,-92.0
2,1.0,823,55740,1215,-92.0
2,1.0,824,55788,1201,-92.0
2,1.0,825,55851,1135,-92.0
2,1.0,826,55900,1201,-92.0
2,1.0,827,55949,1182,-92.0
2,1.0,828,56055,1196,-92.0
2,1.0,829,56138,1201,-92.0
2,1.0,830,56221,1187,-92.0
2,1.0,831,56269,1220,-92.0
2,1.0,832,56403,1215,-92.0
2,1.0,833,56452,1220,-92.0
2,1.0,834,56501,1187,-92.0
2,1.0,835,56550,1201,-92.0
2,1.0,836,56598,1220,-92.0
2,1.0,837,56647,1196,-92.0
2,1.0,838,56696,1234,-92.0
2,1.0,839,56744,1196,-92.0
2,1.0,840,56793,1225,-92.0
2,1.0,841,56853,1159,-92.0
2,1.0,842,56902,1187,-92.0
2,1.0,843,56951,1229,-92.0
2,1.0,844,56999,1225,-92.0
2,1.0,845,57109,1210,-92.0
2,1.0,846,57158,1234,-92.0
2,1.0,847,57207,1210,-92.0
2,1.0,848,57255,1168,-92.0
2,1.0,849,57304,1257,-92.0
2,1.0,850,57354,1182,-92.0
2,1.0,851,57403,1187,-92.0
2,1.0,852,57486,1210,-92.0
2,1.0,853,57569,1192,-92.0
2,1.0,854,57652,1192,-92.0
2,1.0,855,57700,1234,-92.0
2,1.0,856,57749,1206,-92.0
2,1.0,857,57798,1196,-92.0
2,1.0,858,57855,1182,-92.0
2,1.0,859,57904,1210,-92.0
2,1.0,860,58001,1196,-92.0
2,1.0,861,58050,1253,-92.0
2,1.0,862,58099,1201,-92.0
2,1.0,863,58147,1182,-92.0
2,1.0,864,58196,1225,-92.0
2,1.0,865,58245,1225,-92.0
2,1.0,866,58293,1220,-92.0
2,1.0,867,58356,1210,-92.0
2,1.0,868,58439,1225,-92.0
2,1.0,869,58545,1210,-92.0
2,1.0,870,58615,1215,-92.0
2,1.0,871,58685,1192,-92.0
2,1.0,872,58768,1215,-92.0
2,1.0,873,58934,1239,-92.0
2,1.0,874,58982,1178,-92.0
2,1.0,875,59031,1215,-92.0
2,1.0,876,59080,1234,-92.0
2,1.0,877,59129,1229,-92.0
2,1.0,878,59177,1220,-92.0
2,1.0,879,59260,1229,-92.0
2,1.0,880,59343,1187,-92.0
2,1.0,881,59426,1206,-92.0
2,1.0,882,59474,1229,-92.0
2,1.0,883,59523,1248,-92.0
2,1.0,884,59572,1243,-92.0
2,1.0,885,59620,1229,-93.0
2,1.0,886,59669,1215,-92.0
2,1.0,887,59718,1234,-92.0
2,1.0,888,59767,1234,-92.0
2,1.0,889,59815,1173,-92.0
2,1.0,890,59864,1225,-92.0
2,1.0,891,59913,1229,-92.0
2,1.0,892,60020,1192,-92.0
2,1.0,893,60124,1187,-92.0
2,1.0,894,60358,1201,-92.0
2,1.0,895,60441,1210,-92.0
2,1.0,896,60489,1220,-92.0
2,1.0,897,60538,1196,-92.0
2,1.0,898,60587,1196,-92.0
2,1.0,899,60636,1225,-92.0
2,1.0,900,60684,1253,-92.0
2,1.0,901,60767,1210,-92.0
2,1.0,902,60874,1182,-92.0
2,1.0,903,60957,1210,-92.0
2,1.0,904,61005,1168,-92.0
2,1.0,905,61054,1206,-92.0
2,1.0,906,61103,1196,-92.0
2,1.0,907,61200,1229,-92.0
2,1.0,908,61249,1229,-92.0
2,1.0,909,61298,1234,-92.0
2,1.0,910,61365,1079,-92.0
2,1.0,911,61414,1215,-92.0
2,1.0,912,61463,1215,-92.0
2,1.0,913,61569,1243,-92.0
2,1.0,914,61652,1164,-92.0
2,1.0,915,61735,1243,-92.0
2,1.0,916,61783,1210,-92.0
2,1.0,917,61917,1215,-92.0
2,1.0,918,61966,1225,-92.0
2,1.0,919,62064,1187,-92.0
2,1.0,920,62173,1201,-92.0
2,1.0,921,62222,1239,-92.0
2,1.0,922,62271,1210,-92.0
2,1.0,923,62319,1225,-92.0
2,1.0,924,62368,1239,-92.0
2,1.0,925,62417,1210,-92.0
2,1.0,926,62466,1206,-92.0
2,1.0,927,62514,1210,-92.0
2,1.0,928,62563,1206,-92.0
2,1.0,929,62612,1220,-92.0
2,1.0,930,62660,1215,-92.0
2,1.0,931,62743,1164,-92.0
2,1.0,932,62826,1257,-92.0
2,1.0,933,62991,1173,-92.0
2,1.0,934,63074,1239,-92.0
2,1.0,935,63157,1173,-92.0
2,1.0,936,63205,1178,-92.0
2,1.0,937,63254,1225,-92.0
2,1.0,938,63303,1206,-92.0
2,1.0,939,63369,1178,-92.0
2,1.0,940,63418,1178,-92.0
2,1.0,941,63467,1215,-92.0
2,1.0,942,63515,1192,-92.0
2,1.0,943,63564,1187,-92.0
2,1.0,944,63674,1229,-92.0
2,1.0,945,63723,1210,-92.0
2,1.0,946,63772,1210,-92.0
2,1.0,947,63821,1192,-92.0
2,1.0,948,63870,1210,-92.0
2,1.0,949,63919,1187,-92.0
2,1.0,950,63968,1220,-92.0
2,1.0,951,64016,1229,-92.0
2,1.0,952,64114,1173,-92.0
2,1.0,953,64162,1215,-92.0
2,1.0,954,64211,1210,-92.0
2,1.0,955,64260,1196,-92.0
2,1.0,956,64308,1215,-92.0
2,1.0,957,64420,1192,-92.0
2,1.0,958,64469,1253,-92.0
2,1.0,959,64517,1201,-92.0
2,1.0,960,64566,1206,-92.0
2,1.0,961,64615,1281,-92.0
2,1.0,962,64663,1206,-92.0
2,1.0,963,64712,1215,-92.0
2,1.0,964,64761,1262,-92.0
2,1.0,965,64809,1210,-92.0
2,1.0,966,64872,1154,-92.0
2,1.0,967,64921,1173,-92.0
2,1.0,968,64970,1206,-92.0
2,1.0,969,65018,1192,-92.0
2,1.0,970,65067,1187,-92.0
2,1.0,971,65150,1182,-92.0
2,1.0,972,65233,1182,-92.0
2,1.0,973,65374,1182,-92.0
2,1.0,974,65481,1229,-92.0
2,1.0,975,65564,1206,-92.0
2,1.0,976,65612,1168,-92.0
2,1.0,977,65661,1187,-92.0
2,1.0,978,65771,1276,-92.0
2,1.0,979,65820,1187,-92.0
2,1.0,980,65874,1164,-93.0
2,1.0,981,65923,1206,-92.0
2,1.0,982,65972,1201,-92.0
2,1.0,983,66020,1225,-92.0
2,1.0,984,66069,1210,-92.0
2,1.0,985,66118,1187,-92.0
2,1.0,986,66166,1253,-92.0
2,1.0,987,66215,1206,-92.0
2,1.0,988,66264,1243,-92.0
2,1.0,989,66312,1215,-92.0
2,1.0,990,66375,1126,-92.0
2,1.0,991,66424,1220,-92.0
2,1.0,992,66473,1206,-92.0
2,1.0,993,66521,1206,-92.0
2,1.0,994,66570,1234,-92.0
2,1.0,995,66619,1206,-92.0
2,1.0,996,66667,1206,-92.0
2,1.0,997,66716,1192,-92.0
2,1.0,998,66765,1243,-92.0
2,1.0,999,66813,1295,-92.0
2,1.0,1000,66876,1149,-92.0
2,1.0,1001,66925,1220,-92.0
2,1.0,1002,66974,1267,-92.0
2,1.0,1003,67022,1220,-92.0
2,1.0,1004,67071,1196,-92.0
2,1.0,1005,67120,1210,-92.0
2,1.0,1006,67169,1239,-92.0
2,1.0,1007,67217,1225,-92.0
2,1.0,1008,67266,1173,-92.0
2,1.0,1009,67315,1192,-92.0
2,1.0,1010,67377,1149,-92.0
2,1.0,1011,67426,1196,-92.0
2,1.0,1012,67475,1229,-92.0
2,1.0,1013,67671,1173,-92.0
2,1.0,1014,67788,1201,-92.0
2,1.0,1015,67871,1220,-92.0
2,1.0,1016,67954,1215,-92.0
2,1.0,1017,68002,1229,-92.0
2,1.0,1018,68051,1196,-92.0
2,1.0,1019,68100,1206,-92.0
2,1.0,1020,68149,1239,-92.0
2,1.0,1021,68197,1248,-92.0
2,1.0,1022,68246,1248,-92.0
2,1.0,1023,68295,1196,-92.0
2,1.0,1024,68367,1225,-92.0
2,1.0,1025,68416,1215,-92.0
2,1.0,1026,68465,1178,-92.0
2,1.0,1027,68514,1192,-92.0
2,1.0,1028,68562,1187,-92.0
2,1.0,1029,68611,1178,-92.0
2,1.0,1030,68660,1201,-92.0
2,1.0,1031,68709,1187,-92.0
2,1.0,1032,68757,1229,-92.0
2,1.0,1033,68874,1215,-92.0
2,1.0,1034,68923,1178,-92.0
2,1.0,1035,69020,1215,-92.0
2,1.0,1036,69069,1234,-92.0
2,1.0,1037,69118,1187,-93.0
2,1.0,1038,69166,1225,-92.0
2,1.0,1039,69215,1182,-92.0
2,1.0,1040,69264,1210,-92.0
2,1.0,1041,69312,1234,-92.0
2,1.0,1042,69381,1225,-92.0
2,1.0,1043,69430,1229,-92.0
2,1.0,1044,69478,1225,-92.0
2,1.0,1045,69527,1234,-92.0
2,1.0,1046,69576,1220,-92.0
2,1.0,1047,69624,1187,-92.0
2,1.0,1048,69673,1215,-92.0
2,1.0,1049,69722,1168,-92.0
2,1.0,1050,69819,1229,-92.0
2,1.0,1051,69887,1248,-92.0
2,1.0,1052,69971,1192,-92.0
2,1.0,1053,70056,1192,-92.0
2,1.0,1054,70173,1178,-92.0
2,1.0,1055,70290,1257,-92.0
2,1.0,1056,70407,1187,-92.0
2,1.0,1057,70455,1206,-92.0
2,1.0,1058,70504,1210,-92.0
2,1.0,1059,70553,1178,-92.0
2,1.0,1060,70602,1206,-92.0
2,1.0,1061,70650,1253,-92.0
2,1.0,1062,70757,1210,-92.0
2,1.0,1063,70840,1182,-92.0
2,1.0,1064,70937,1182,-92.0
2,1.0,1065,70985,1182,-92.0
2,1.0,1066,71034,1182,-92.0
2,1.0,1067,71083,1187,-92.0
2,1.0,1068,71132,1201,-92.0
2,1.0,1069,71180,1220,-92.0
2,1.0,1070,71229,1192,-92.0
2,1.0,1071,71278,1210,-92.0
2,1.0,1072,71326,1178,-92.0
2,1.0,1073,71395,1271,-92.0
2,1.0,1074,71443,1225,-92.0
2,1.0,1075,71527,1210,-92.0
2,1.0,1076,71610,1187,-92.0
2,1.0,1077,71741,1206,-92.0
2,1.0,1078,71790,1196,-92.0
2,1.0,1079,71839,1225,-92.0
2,1.0,1080,71909,849,-92.0
2,1.0,1081,71958,1182,-92.0
2,1.0,1082,72007,1182,-92.0
2,1.0,1083,72055,1210,-92.0
2,1.0,1084,72104,1206,-92.0
2,1.0,1085,72153,1206,-92.0
2,1.0,1086,72201,1196,-92.0
2,1.0,1087,72250,1182,-92.0
2,1.0,1088,72299,1257,-92.0
2,1.0,1089,72496,1220,-92.0
2,1.0,1090,72544,1220,-92.0
2,1.0,1091,72593,1159,-92.0
2,1.0,1092,72642,1239,-92.0
2,1.0,1093,72690,1215,-92.0
2,1.0,1094,72773,1201,-92.0
2,1.0,1095,72890,1215,-92.0
2,1.0,1096,73007,1210,-92.0
2,1.0,1097,73090,1220,-92.0
2,1.0,1098,73138,1173,-92.0
2,1.0,1099,73187,1234,-92.0
2,1.0,1100,73236,1234,-92.0
2,1.0,1101,73285,1243,-92.0
2,1.0,1102,73333,1196,-92.0
2,1.0,1103,73401,1243,-92.0
2,1.0,1104,73450,1196,-92.0
2,1.0,1105,73499,1178,-92.0
2,1.0,1106,73548,1248,-92.0
2,1.0,1107,73596,1206,-92.0
2,1.0,1108,73645,1192,-92.0
2,1.0,1109,73694,1164,-92.0
2,1.0,1110,73742,1215,-92.0
2,1.0,1111,73791,1229,-92.0
2,1.0,1112,73840,1243,-92.0
2,1.0,1113,73950,1243,-92.0
2,1.0,1114,73999,1239,-92.0
2,1.0,1115,74048,1196,-92.0
2,1.0,1116,74096,1210,-92.0
2,1.0,1117,74145,1215,-92.0
2,1.0,1118,74243,1248,-92.0
2,1.0,1119,74291,1187,-92.0
2,1.0,1120,74340,1201,-92.0
2,1.0,1121,74408,1196,-92.0
2,1.0,1122,74457,1243,-92.0
2,1.0,1123,74506,1229,-92.0
2,1.0,1124,74554,1234,-92.0
2,1.0,1125,74603,1225,-92.0
2,1.0,1126,74652,1149,-92.0
2,1.0,1127,74700,1225,-92.0
2,1.0,1128,74749,1220,-92.0
2,1.0,1129,74798,1220,-92.0
2,1.0,1130,74847,1271,-92.0
2,1.0,1131,74915,1220,-92.0
2,1.0,1132,74964,1262,-92.0
2,1.0,1133,75061,1210,-92.0
2,1.0,1134,75144,1220,-92.0
2,1.0,1135,75285,1187,-92.0
2,1.0,1136,75498,1182,-92.0
2,1.0,1137,75547,1215,-92.0
2,1.0,1138,75595,1210,-92.0
2,1.0,1139,75741,1220,-92.0
2,1.0,1140,75790,1220,-92.0
2,1.0,1141,75839,1253,-92.0
2,1.0,1142,75887,1192,-92.0
2,1.0,1143,75936,1187,-92.0
2,1.0,1144,75985,1187,-92.0
2,1.0,1145,76034,1206,-92.0
2,1.0,1146,76082,1220,-92.0
2,1.0,1147,76131,1210,-92.0
2,1.0,1148,76180,1206,-92.0
2,1.0,1149,76229,1239,-92.0
2,1.0,1150,76277,1187,-92.0
2,1.0,1151,76326,1173,-92.0
2,1.0,1152,76375,1206,-92.0
2,1.0,1153,76432,1187,-92.0
2,1.0,1154,76481,1192,-92.0
2,1.0,1155,76530,1168,-92.0
2,1.0,1156,76578,1206,-92.0
2,1.0,1157,76627,1248,-92.0
2,1.0,1158,76676,1159,-92.0
2,1.0,1159,76724,1210,-92.0
2,1.0,1160,76773,1201,-92.0
2,1.0,1161,76822,1215,-92.0
2,1.0,1162,76870,1229,-92.0
2,1.0,1163,76933,1178,-92.0
2,1.0,1164,76982,1196,-92.0
2,1.0,1165,77031,1215,-92.0
2,1.0,1166,77079,1210,-92.0
2,1.0,1167,77128,1182,-92.0
2,1.0,1168,77226,1220,-92.0
2,1.0,1169,77274,1220,-92.0
2,1.0,1170,77323,1234,-92.0
2,1.0,1171,77372,1159,-92.0
2,1.0,1172,77434,1225,-92.0
2,1.0,1173,77541,1196,-92.0
2,1.0,1174,77645,1192,-92.0
2,1.0,1175,77786,1201,-92.0
2,1.0,1176,77926,1182,-92.0
2,1.0,1177,78033,1196,-92.0
2,1.0,1178,78081,1201,-92.0
2,1.0,1179,78130,1243,-92.0
2,1.0,1180,78179,1201,-92.0
2,1.0,1181,78228,1206,-92.0
2,1.0,1182,78276,1243,-92.0
2,1.0,1183,78383,1239,-92.0
2,1.0,1184,78494,1159,-92.0
2,1.0,1185,78577,1243,-92.0
2,1.0,1186,78625,1229,-92.0
2,1.0,1187,78674,1173,-92.0
2,1.0,1188,78723,1210,-92.0
2,1.0,1189,78772,1192,-92.0
2,1.0,1190,78820,1182,-92.0
2,1.0,1191,78869,1215,-92.0
2,1.0,1192,78937,1121,-92.0
2,1.0,1193,78986,1201,-92.0
2,1.0,1194,79035,1234,-92.0
2,1.0,1195,79083,1182,-92.0
2,1.0,1196,79167,1206,-92.0
2,1.0,1197,79273,1196,-92.0
2,1.0,1198,79356,1154,-92.0
2,1.0,1199,79425,1248,-92.0
2,1.0,1200,79473,1257,-92.0
2,1.0,1201,79522,1187,-92.0
2,1.0,1202,79571,1178,-92.0
2,1.0,1203,79619,1220,-92.0
2,1.0,1204,79668,1225,-92.0
2,1.0,1205,79717,1243,-92.0
2,1.0,1206,79766,1178,-92.0
2,1.0,1207,79814,1196,-92.0
2,1.0,1208,79863,1201,-92.0
2,1.0,1209,79931,1248,-92.0
2,1.0,1210,80029,1257,-92.0
2,1.0,1211,80077,1210,-92.0
2,1.0,1212,80126,1159,-92.0
2,1.0,1213,80175,1215,-92.0
2,1.0,1214,80224,1239,-92.0
2,1.0,1215,80272,1220,-92.0
2,1.0,1216,80356,1206,-92.0
2,1.0,1217,80439,1215,-92.0
2,1.0,1218,80556,1234,-92.0
2,1.0,1219,80639,1192,-92.0
2,1.0,1220,80745,1215,-92.0
2,1.0,1221,80793,1192,-92.0
2,1.0,1222,80842,1267,-92.0
2,1.0,1223,80891,1206,-92.0
2,1.0,1224,81034,1206,-92.0
2,1.0,1225,81083,1215,-92.0
2,1.0,1226,81132,1192,-92.0
2,1.0,1227,81181,1215,-92.0
2,1.0,1228,81229,1201,-92.0
2,1.0,1229,81278,1196,-92.0
2,1.0,1230,81327,1206,-92.0
2,1.0,1231,81485,1229,-92.0
2,1.0,1232,81534,1220,-92.0
2,1.0,1233,81583,1173,-92.0
2,1.0,1234,81632,1135,-92.0
2,1.0,1235,81680,1206,-92.0
2,1.0,1236,81778,1192,-92.0
2,1.0,1237,81827,1206,-92.0
2,1.0,1238,81875,1192,-92.0
2,1.0,1239,81943,1182,-92.0
2,1.0,1240,81992,1210,-92.0
2,1.0,1241,82041,1187,-92.0
2,1.0,1242,82090,1196,-92.0
2,1.0,1243,82138,1276,-92.0
2,1.0,1244,82236,1215,-92.0
2,1.0,1245,82285,1229,-92.0
2,1.0,1246,82333,1159,-92.0
2,1.0,1247,82382,1210,-92.0
2,1.0,1248,82492,1206,-92.0
2,1.0,1249,82541,1281,-92.0
2,1.0,1250,82590,1229,-92.0
2,1.0,1251,82638,1253,-92.0
2,1.0,1252,82687,1206,-92.0
2,1.0,1253,82770,1187,-92.0
2,1.0,1254,82853,1262,-92.0
2,1.0,1255,82993,1206,-92.0
2,1.0,1256,83076,1215,-92.0
2,1.0,1257,83159,1210,-92.0
2,1.0,1258,83207,1234,-92.0
2,1.0,1259,83256,1239,-92.0
2,1.0,1260,83305,1173,-92.0
2,1.0,1261,83354,1210,-92.0
2,1.0,1262,83402,1201,-92.0
2,1.0,1263,83459,1178,-92.0
2,1.0,1264,83508,1229,-92.0
2,1.0,1265,83557,1196,-92.0
2,1.0,1266,83654,1225,-92.0
2,1.0,1267,83703,1243,-92.0
2,1.0,1268,83800,1210,-92.0
2,1.0,1269,83849,1234,-92.0
2,1.0,1270,83898,1220,-92.0
2,1.0,1271,83960,1187,-92.0
2,1.0,1272,84009,1159,-92.0
2,1.0,1273,84058,1187,-92.0
2,1.0,1274,84106,1178,-92.0
2,1.0,1275,84155,1210,-92.0
2,1.0,1276,84204,1201,-92.0
2,1.0,1277,84253,1206,-92.0
2,1.0,1278,84399,1192,-93.0
2,1.0,1279,84546,1206,-92.0
2,1.0,1280,84595,1196,-92.0
2,1.0,1281,84644,1164,-92.0
2,1.0,1282,84693,1239,-92.0
2,1.0,1283,84741,1182,-92.0
2,1.0,1284,84790,1210,-92.0
2,1.0,1285,84839,1206,-92.0
2,1.0,1286,84887,1192,-92.0
2,1.0,1287,84997,1253,-92.0
2,1.0,1288,85046,1196,-92.0
2,1.0,1289,85095,1206,-92.0
2,1.0,1290,85178,1262,-92.0
2,1.0,1291,85261,1168,-92.0
2,1.0,1292,85378,1210,-92.0
2,1.0,1293,85508,1215,-92.0
2,1.0,1294,85591,1253,-92.0
2,1.0,1295,85639,1173,-92.0
2,1.0,1296,85688,1210,-92.0
2,1.0,1297,85737,1239,-92.0
2,1.0,1298,85786,1225,-92.0
2,1.0,1299,85834,1215,-92.0
2,1.0,1300,85883,1201,-92.0
2,1.0,1301,85951,1234,-92.0
2,1.0,1302,86000,1178,-92.0
2,1.0,1303,86049,1271,-92.0
2,1.0,1304,86097,1206,-92.0
2,1.0,1305,86146,1239,-92.0
2,1.0,1306,86195,1318,-92.0
2,1.0,1307,86243,1192,-92.0
2,1.0,1308,86341,1196,-92.0
2,1.0,1309,86523,1206,-92.0
2,1.0,1310,86572,1210,-92.0
2,1.0,1311,86621,1164,-92.0
2,1.0,1312,86669,1229,-92.0
2,1.0,1313,86718,1225,-92.0
2,1.0,1314,86767,1215,-92.0
2,1.0,1315,86816,1229,-92.0
2,1.0,1316,86864,1234,-92.0
2,1.0,1317,86913,1225,-92.0
2,1.0,1318,86972,1164,-93.0
2,1.0,1319,87021,1201,-92.0
2,1.0,1320,87070,1201,-92.0
2,1.0,1321,87119,1210,-92.0
2,1.0,1322,87167,1248,-92.0
2,1.0,1323,87216,1196,-92.0
2,1.0,1324,87265,1229,-92.0
2,1.0,1325,87313,1234,-92.0
2,1.0,1326,87473,1182,-92.0
2,1.0,1327,87522,1220,-92.0
2,1.0,1328,87605,1192,-92.0
2,1.0,1329,87688,1234,-92.0
2,1.0,1330,87829,1154,-92.0
2,1.0,1331,87912,1229,-92.0
2,1.0,1332,88118,1187,-92.0
2,1.0,1333,88166,1168,-92.0
2,1.0,1334,88215,1220,-92.0
2,1.0,1335,88264,1239,-92.0
2,1.0,1336,88312,1243,-92.0
2,1.0,1337,88361,1243,-92.0
2,1.0,1338,88410,1210,-92.0
2,1.0,1339,88475,1093,-92.0
2,1.0,1340,88524,1210,-92.0
2,1.0,1341,88573,1196,-93.0
2,1.0,1342,88621,1178,-92.0
2,1.0,1343,88670,1178,-92.0
2,1.0,1344,88719,1192,-92.0
2,1.0,1345,88768,1192,-92.0
2,1.0,1346,88816,1182,-92.0
2,1.0,1347,88865,1206,-92.0
2,1.0,1348,88914,1201,-92.0
2,1.0,1349,88976,1131,-92.0
2,1.0,1350,89025,1201,-92.0
2,1.0,1351,89074,1187,-92.0
2,1.0,1352,89122,1234,-92.0
2,1.0,1353,89171,1239,-92.0
2,1.0,1354,89220,1206,-92.0
2,1.0,1355,89268,1201,-92.0
2,1.0,1356,89366,1196,-92.0
2,1.0,1357,89415,1234,-92.0
2,1.0,1358,89477,1187,-92.0
2,1.0,1359,89526,1192,-92.0
2,1.0,1360,89575,1215,-92.0
2,1.0,1361,89623,1201,-92.0
2,1.0,1362,89672,1225,-92.0
2,1.0,1363,89721,1257,-92.0
2,1.0,1364,89769,1182,-92.0
2,1.0,1365,89818,1187,-92.0
2,1.0,1366,89867,1215,-92.0
2,1.0,1367,89916,1215,-92.0
2,1.0,1368,90061,1182,-92.0
2,1.0,1369,90144,1210,-92.0
2,1.0,1370,90261,1253,-92.0
2,1.0,1371,90344,1196,-92.0
2,1.0,1372,90427,1192,-92.0
2,1.0,1373,90479,1229,-92.0
2,1.0,1374,90528,1206,-92.0
2,1.0,1375,90577,1178,-92.0
2,1.0,1376,90625,1239,-92.0
2,1.0,1377,90674,1262,-92.0
2,1.0,1378,90723,1234,-92.0
2,1.0,1379,90771,1257,-92.0
2,1.0,1380,90869,1215,-92.0
2,1.0,1381,90918,1192,-92.0
2,1.0,1382,90980,1173,-92.0
2,1.0,1383,91029,1210,-92.0
2,1.0,1384,91078,1206,-92.0
2,1.0,1385,91126,1220,-92.0
2,1.0,1386,91175,1229,-92.0
2,1.0,1387,91224,1215,-92.0
2,1.0,1388,91272,1168,-92.0
2,1.0,1389,91321,1206,-92.0
2,1.0,1390,91370,1248,-92.0
2,1.0,1391,91418,1234,-92.0
2,1.0,1392,91481,1173,-92.0
2,1.0,1393,91530,1215,-92.0
