session,true_distance_m,sample_n,t_ms,d_mm,q_dbm
1,1.0,1446,182282,1182,-91.0
1,1.0,1447,182331,1201,-92.0
1,1.0,1448,182379,1201,-92.0
1,1.0,1449,182428,1201,-92.0
1,1.0,1450,182477,1206,-92.0
1,1.0,1451,182545,1267,-91.0
1,1.0,1452,182594,1168,-91.0
1,1.0,1453,182642,1173,-92.0
1,1.0,1454,182691,1178,-92.0
1,1.0,1455,182740,1173,-92.0
1,1.0,1456,182789,1215,-91.0
1,1.0,1457,182837,1159,-92.0
1,1.0,1458,182886,1206,-91.0
1,1.0,1459,182935,1206,-92.0
1,1.0,1460,183101,1178,-92.0
1,1.0,1461,183184,1196,-92.0
1,1.0,1462,183232,1196,-91.0
1,1.0,1463,183281,1239,-91.0
1,1.0,1464,183330,1225,-92.0
1,1.0,1465,183379,1178,-92.0
1,1.0,1466,183427,1206,-92.0
1,1.0,1467,183476,1196,-92.0
1,1.0,1468,183546,1201,-92.0
1,1.0,1469,183595,1220,-91.0
1,1.0,1470,183644,1229,-92.0
1,1.0,1471,183777,1234,-92.0
1,1.0,1472,183826,1196,-91.0
1,1.0,1473,183875,1178,-92.0
1,1.0,1474,183924,1196,-91.0
1,1.0,1475,183972,1210,-92.0
1,1.0,1476,184047,1168,-92.0
1,1.0,1477,184096,1192,-91.0
1,1.0,1478,184145,1178,-92.0
1,1.0,1479,184228,1267,-92.0
1,1.0,1480,184311,1182,-91.0
1,1.0,1481,184394,1206,-92.0
1,1.0,1482,184442,1267,-92.0
1,1.0,1483,184491,1210,-92.0
1,1.0,1484,184562,868,-91.0
1,1.0,1485,184611,1206,-92.0
1,1.0,1486,184659,1192,-91.0
1,1.0,1487,184708,1192,-92.0
1,1.0,1488,184757,1178,-92.0
1,1.0,1489,184806,1304,-91.0
1,1.0,1490,184854,1234,-92.0
1,1.0,1491,184903,1215,-92.0
1,1.0,1492,184952,1248,-92.0
1,1.0,1493,185000,1192,-92.0
1,1.0,1494,185063,1131,-91.0
1,1.0,1495,185160,1192,-92.0
1,1.0,1496,185209,1215,-92.0
1,1.0,1497,185258,1192,-92.0
1,1.0,1498,185306,1210,-91.0
1,1.0,1499,185355,1257,-92.0
1,1.0,1500,185438,1192,-92.0
2,1.0,1,185521,1196,-91.0
2,1.0,2,185604,1210,-92.0
2,1.0,3,185652,1257,-91.0
2,1.0,4,185701,1234,-92.0
2,1.0,5,185750,1267,-92.0
2,1.0,6,185799,1187,-92.0
2,1.0,7,185847,1225,-92.0
2,1.0,8,185896,1187,-91.0
2,1.0,9,185945,1276,-92.0
2,1.0,10,185994,1206,-92.0
2,1.0,11,186103,1196,-92.0
2,1.0,12,186152,1225,-92.0
2,1.0,13,186201,1295,-92.0
2,1.0,14,186249,1229,-91.0
2,1.0,15,186298,1248,-92.0
2,1.0,16,186347,1196,-92.0
2,1.0,17,186396,1225,-92.0
2,1.0,18,186444,1276,-91.0
2,1.0,19,186493,1253,-91.0
2,1.0,20,186600,1074,-91.0
2,1.0,21,186683,1257,-91.0
2,1.0,22,186863,1220,-91.0
2,1.0,23,186912,1215,-91.0
2,1.0,24,186961,1201,-92.0
2,1.0,25,187009,1225,-91.0
2,1.0,26,187067,1178,-91.0
2,1.0,27,187116,1168,-92.0
2,1.0,28,187164,1257,-92.0
2,1.0,29,187213,1201,-92.0
2,1.0,30,187262,1220,-92.0
2,1.0,31,187310,1253,-92.0
2,1.0,32,187359,1239,-92.0
2,1.0,33,187408,1206,-92.0
2,1.0,34,187457,1239,-91.0
2,1.0,35,187505,1210,-92.0
2,1.0,36,187653,1229,-92.0
2,1.0,37,187702,1253,-92.0
2,1.0,38,187751,1210,-91.0
2,1.0,39,187834,1206,-91.0
2,1.0,40,187917,1192,-91.0
2,1.0,41,188153,1215,-92.0
2,1.0,42,188202,1206,-91.0
2,1.0,43,188251,1229,-92.0
2,1.0,44,188300,1206,-92.0
2,1.0,45,188348,1229,-92.0
2,1.0,46,188397,1220,-92.0
2,1.0,47,188446,1173,-92.0
2,1.0,48,188494,1243,-92.0
2,1.0,49,188605,1192,-92.0
2,1.0,50,188653,1178,-92.0
2,1.0,51,188702,1215,-91.0
2,1.0,52,188751,1178,-92.0
2,1.0,53,188799,1229,-91.0
2,1.0,54,188848,1206,-92.0
2,1.0,55,188897,1257,-91.0
2,1.0,56,188946,1201,-91.0
2,1.0,57,189029,1196,-92.0
2,1.0,58,189112,1206,-91.0
2,1.0,59,189280,1220,-91.0
2,1.0,60,189328,1220,-92.0
2,1.0,61,189377,1220,-92.0
2,1.0,62,189426,1220,-92.0
2,1.0,63,189523,1192,-91.0
2,1.0,64,189572,1225,-91.0
2,1.0,65,189621,1201,-92.0
2,1.0,66,189669,1210,-92.0
2,1.0,67,189718,1196,-91.0
2,1.0,68,189767,1206,-91.0
2,1.0,69,189816,1182,-92.0
2,1.0,70,189864,1210,-92.0
2,1.0,71,189962,1225,-91.0
2,1.0,72,190010,1262,-92.0
2,1.0,73,190073,1159,-91.0
2,1.0,74,190122,1173,-92.0
2,1.0,75,190170,1220,-92.0
2,1.0,76,190254,1182,-92.0
2,1.0,77,190337,1182,-92.0
2,1.0,78,190420,1182,-92.0
2,1.0,79,190517,1187,-91.0
2,1.0,80,190574,1154,-91.0
2,1.0,81,190623,1229,-91.0
2,1.0,82,190671,1220,-92.0
2,1.0,83,190720,1210,-92.0
2,1.0,84,190769,1220,-92.0
2,1.0,85,190817,1248,-92.0
2,1.0,86,190866,1271,-91.0
2,1.0,87,190915,1239,-91.0
2,1.0,88,190964,1192,-92.0
2,1.0,89,191012,1253,-92.0
2,1.0,90,191075,1173,-91.0
2,1.0,91,191124,1182,-92.0
2,1.0,92,191172,1215,-92.0
2,1.0,93,191221,1201,-91.0
2,1.0,94,191270,1210,-91.0
2,1.0,95,191318,1225,-92.0
2,1.0,96,191402,1196,-92.0
2,1.0,97,191485,1210,-92.0
2,1.0,98,191568,1182,-91.0
2,1.0,99,191616,1229,-91.0
2,1.0,100,191665,1225,-92.0
2,1.0,101,191714,1220,-92.0
2,1.0,102,191763,1253,-91.0
2,1.0,103,191811,1201,-91.0
2,1.0,104,191860,1210,-92.0
2,1.0,105,191909,1192,-92.0
2,1.0,106,191958,1164,-92.0
2,1.0,107,192006,1215,-92.0
2,1.0,108,192128,1210,-92.0
2,1.0,109,192177,1210,-91.0
2,1.0,110,192225,1215,-91.0
2,1.0,111,192274,1243,-91.0
2,1.0,112,192323,1201,-92.0
2,1.0,113,192420,1210,-92.0
2,1.0,114,192469,1164,-91.0
2,1.0,115,192517,1248,-91.0
2,1.0,116,192614,1164,-92.0
2,1.0,117,192697,1206,-92.0
2,1.0,118,192780,1243,-92.0
2,1.0,119,192877,1248,-91.0
2,1.0,120,192926,1196,-91.0
2,1.0,121,192975,1192,-92.0
2,1.0,122,193024,1187,-92.0
2,1.0,123,193081,1098,-92.0
2,1.0,124,193130,1225,-92.0
2,1.0,125,193178,1168,-92.0
2,1.0,126,193227,1206,-92.0
2,1.0,127,193276,1239,-92.0
2,1.0,128,193324,1215,-92.0
2,1.0,129,193373,1206,-92.0
2,1.0,130,193422,1234,-92.0
2,1.0,131,193471,1178,-92.0
2,1.0,132,193519,1206,-92.0
2,1.0,133,193582,1145,-92.0
2,1.0,134,193631,1215,-92.0
2,1.0,135,193679,1210,-92.0
2,1.0,136,193763,1215,-91.0
2,1.0,137,193846,1192,-92.0
2,1.0,138,193929,1234,-91.0
2,1.0,139,193977,1328,-92.0
2,1.0,140,194026,1164,-92.0
2,1.0,141,194083,1182,-91.0
2,1.0,142,194132,1196,-92.0
2,1.0,143,194229,1215,-92.0
2,1.0,144,194278,1229,-92.0
2,1.0,145,194326,1201,-92.0
2,1.0,146,194375,1267,-91.0
2,1.0,147,194473,1192,-92.0
2,1.0,148,194584,1201,-92.0
2,1.0,149,194633,1196,-92.0
2,1.0,150,194681,1206,-92.0
2,1.0,151,194730,1239,-92.0
2,1.0,152,194779,1201,-92.0
2,1.0,153,194827,1187,-92.0
2,1.0,154,194876,1215,-92.0
2,1.0,155,194959,1182,-91.0
2,1.0,156,195042,1206,-92.0
2,1.0,157,195125,1229,-92.0
2,1.0,158,195173,1239,-92.0
2,1.0,159,195222,1182,-92.0
2,1.0,160,195271,1196,-92.0
2,1.0,161,195320,1257,-92.0
2,1.0,162,195368,1196,-92.0
2,1.0,163,195417,1140,-92.0
2,1.0,164,195466,1206,-92.0
2,1.0,165,195514,1239,-91.0
2,1.0,166,195586,877,-91.0
2,1.0,167,195635,1187,-92.0
2,1.0,168,195683,1225,-91.0
2,1.0,169,195732,1229,-92.0
2,1.0,170,195781,1220,-92.0
2,1.0,171,195829,1253,-92.0
2,1.0,172,195878,1159,-92.0
2,1.0,173,195927,1206,-91.0
2,1.0,174,195976,1220,-92.0
2,1.0,175,196024,1149,-92.0
2,1.0,176,196121,1135,-92.0
2,1.0,177,196204,1215,-92.0
2,1.0,178,196287,1201,-92.0
2,1.0,179,196335,1206,-92.0
2,1.0,180,196384,1164,-92.0
2,1.0,181,196433,1178,-91.0
2,1.0,182,196482,1248,-91.0
2,1.0,183,196530,1210,-92.0
2,1.0,184,196588,1145,-92.0
2,1.0,185,196637,1225,-92.0
2,1.0,186,196685,1182,-92.0
2,1.0,187,196734,1187,-92.0
2,1.0,188,196783,1210,-91.0
2,1.0,189,196831,1178,-92.0
2,1.0,190,196880,1201,-92.0
2,1.0,191,196929,1229,-92.0
2,1.0,192,196978,1192,-91.0
2,1.0,193,197026,1206,-91.0
2,1.0,194,197089,1164,-93.0
2,1.0,195,197138,1187,-91.0
2,1.0,196,197186,1173,-92.0
2,1.0,197,197235,1182,-92.0
2,1.0,198,197318,1215,-92.0
2,1.0,199,197401,1192,-92.0
2,1.0,200,197484,1192,-92.0
2,1.0,201,197532,1243,-91.0
2,1.0,202,197590,1159,-92.0
2,1.0,203,197639,1210,-91.0
2,1.0,204,197687,1206,-92.0
2,1.0,205,197736,1225,-92.0
2,1.0,206,197785,1276,-91.0
2,1.0,207,197833,1253,-91.0
2,1.0,208,197882,1182,-91.0
2,1.0,209,197931,1248,-92.0
2,1.0,210,197979,1154,-92.0
2,1.0,211,198028,1314,-91.0
2,1.0,212,198091,1178,-89.0
2,1.0,213,198140,1243,-90.0
2,1.0,214,198188,1187,-90.0
2,1.0,215,198286,1220,-92.0
2,1.0,216,198334,1332,-91.0
2,1.0,217,198383,1239,-91.0
2,1.0,218,198466,1159,-92.0
2,1.0,219,198549,1309,-90.0
2,1.0,220,198692,934,-92.0
2,1.0,221,198741,1257,-91.0
2,1.0,222,198790,1267,-90.0
2,1.0,223,198839,1220,-91.0
2,1.0,224,198887,1234,-91.0
2,1.0,225,198936,1206,-91.0
2,1.0,226,198985,1182,-91.0
2,1.0,227,199033,1196,-90.0
2,1.0,228,199093,1145,-92.0
2,1.0,229,199142,1182,-91.0
2,1.0,230,199190,1178,-91.0
2,1.0,231,199239,1239,-92.0
2,1.0,232,2088,1253,-91.0
2,1.0,233,2205,1192,-91.0
2,1.0,234,2268,1126,-92.0
2,1.0,235,2317,1215,-91.0
2,1.0,236,2365,1159,-92.0
2,1.0,237,2414,1196,-92.0
2,1.0,238,2463,1239,-92.0
2,1.0,239,2580,1253,-91.0
2,1.0,240,2697,1215,-91.0
2,1.0,241,2837,863,-92.0
2,1.0,242,2885,1201,-91.0
2,1.0,243,2934,1159,-92.0
2,1.0,244,2983,1201,-92.0
2,1.0,245,3031,1173,-92.0
2,1.0,246,3080,1196,-92.0
2,1.0,247,3129,1243,-92.0
2,1.0,248,3177,1159,-92.0
2,1.0,249,3226,1187,-91.0
2,1.0,250,3275,1131,-92.0
2,1.0,251,3323,1239,-92.0
2,1.0,252,3441,1187,-92.0
2,1.0,253,3558,1173,-92.0
2,1.0,254,3675,1154,-92.0
2,1.0,255,3772,1178,-91.0
2,1.0,256,3821,1210,-92.0
2,1.0,257,3870,1178,-92.0
2,1.0,258,3918,1206,-92.0
2,1.0,259,3967,1173,-91.0
2,1.0,260,4016,1220,-91.0
2,1.0,261,4113,1196,-92.0
2,1.0,262,4162,1192,-92.0
2,1.0,263,4210,1196,-91.0
2,1.0,264,4272,1154,-92.0
2,1.0,265,4321,1192,-92.0
2,1.0,266,4369,1192,-92.0
2,1.0,267,4418,1182,-92.0
2,1.0,268,4467,1182,-92.0
2,1.0,269,4515,1187,-92.0
2,1.0,270,4564,1173,-92.0
2,1.0,271,4613,1196,-92.0
2,1.0,272,4661,1187,-92.0
2,1.0,273,4779,1192,-92.0
2,1.0,274,4896,1178,-92.0
2,1.0,275,5013,1201,-92.0
2,1.0,276,5110,1192,-92.0
2,1.0,277,5207,1210,-91.0
2,1.0,278,5274,1037,-92.0
2,1.0,279,5420,1215,-92.0
2,1.0,280,5469,1220,-92.0
2,1.0,281,5518,1220,-92.0
2,1.0,282,5566,1229,-92.0
2,1.0,283,5615,1196,-92.0
2,1.0,284,5664,1187,-92.0
2,1.0,285,5712,1220,-92.0
2,1.0,286,5775,1135,-92.0
2,1.0,287,5824,1206,-91.0
2,1.0,288,5872,1164,-92.0
2,1.0,289,5921,1168,-92.0
2,1.0,290,5970,1215,-92.0
2,1.0,291,6019,1164,-91.0
2,1.0,292,6067,1164,-91.0
2,1.0,293,6116,1229,-92.0
2,1.0,294,6165,1173,-92.0
2,1.0,295,6213,1187,-92.0
2,1.0,296,6276,1178,-92.0
2,1.0,297,6325,1187,-92.0
2,1.0,298,6373,1196,-92.0
2,1.0,299,6422,1164,-92.0
2,1.0,300,6471,1196,-92.0
2,1.0,301,6520,1173,-92.0
2,1.0,302,6568,1210,-91.0
2,1.0,303,6617,1220,-91.0
2,1.0,304,6714,1192,-92.0
2,1.0,305,6862,1243,-92.0
2,1.0,306,6911,1225,-92.0
2,1.0,307,6960,1234,-91.0
2,1.0,308,7008,1220,-92.0
2,1.0,309,7057,1182,-92.0
2,1.0,310,7174,1215,-92.0
2,1.0,311,7291,1173,-92.0
2,1.0,312,7408,1164,-92.0
2,1.0,313,7456,1182,-91.0
2,1.0,314,7505,1210,-92.0
2,1.0,315,7554,1173,-92.0
2,1.0,316,7602,1192,-92.0
2,1.0,317,7768,1206,-92.0
2,1.0,318,7817,1206,-92.0
2,1.0,319,7865,1196,-92.0
2,1.0,320,7914,1215,-91.0
2,1.0,321,7963,1173,-92.0
2,1.0,322,8011,1192,-92.0
2,1.0,323,8060,1178,-92.0
2,1.0,324,8109,1145,-91.0
2,1.0,325,8157,1159,-92.0
2,1.0,326,8206,1239,-92.0
2,1.0,327,8274,1253,-92.0
2,1.0,328,8323,1154,-92.0
2,1.0,329,8372,1248,-92.0
2,1.0,330,8420,1239,-92.0
2,1.0,331,8469,1220,-92.0
2,1.0,332,8518,1220,-92.0
2,1.0,333,8567,1215,-91.0
2,1.0,334,8615,1187,-92.0
2,1.0,335,8664,1234,-92.0
2,1.0,336,8713,1182,-92.0
2,1.0,337,8781,1215,-91.0
2,1.0,338,8830,1192,-92.0
2,1.0,339,8878,1182,-91.0
2,1.0,340,8927,1196,-91.0
2,1.0,341,8976,1271,-92.0
2,1.0,342,9024,1225,-92.0
2,1.0,343,9073,1173,-92.0
2,1.0,344,12164,1248,-92.0
2,1.0,345,12212,1215,-92.0
2,1.0,346,12261,1154,-92.0
2,1.0,347,12314,1290,-92.0
2,1.0,348,12424,1192,-92.0
2,1.0,349,12473,1229,-91.0
2,1.0,350,12522,1145,-92.0
2,1.0,351,12570,1149,-92.0
2,1.0,352,12619,1206,-92.0
2,1.0,353,12668,1187,-91.0
2,1.0,354,12716,1229,-92.0
2,1.0,355,12765,1196,-91.0
2,1.0,356,12815,1182,-92.0
2,1.0,357,12864,1201,-91.0
2,1.0,358,12913,1220,-92.0
2,1.0,359,12961,1229,-91.0
2,1.0,360,13010,1145,-92.0
2,1.0,361,13059,1192,-91.0
2,1.0,362,13107,1206,-92.0
2,1.0,363,13156,1206,-92.0
2,1.0,364,13253,1229,-92.0
2,1.0,365,13316,1168,-92.0
2,1.0,366,13365,1173,-92.0
2,1.0,367,13413,1215,-92.0
2,1.0,368,13462,1192,-92.0
2,1.0,369,13511,1206,-91.0
2,1.0,370,13560,1187,-92.0
2,1.0,371,13608,1173,-92.0
2,1.0,372,13657,1234,-92.0
2,1.0,373,13706,1173,-92.0
2,1.0,374,13817,1173,-92.0
2,1.0,375,13866,1187,-92.0
2,1.0,376,13914,1159,-92.0
2,1.0,377,13963,1225,-92.0
2,1.0,378,14012,1206,-92.0
2,1.0,379,14061,1178,-91.0
2,1.0,380,14109,1196,-92.0
2,1.0,381,14158,1192,-92.0
2,1.0,382,14275,1154,-92.0
2,1.0,383,14392,1196,-91.0
2,1.0,384,14509,1220,-92.0
2,1.0,385,14557,1210,-92.0
2,1.0,386,14606,1168,-92.0
2,1.0,387,14655,1206,-92.0
2,1.0,388,14703,1173,-92.0
2,1.0,389,14752,1225,-92.0
2,1.0,390,14819,1004,-91.0
2,1.0,391,14868,1182,-92.0
2,1.0,392,14916,1135,-92.0
2,1.0,393,14965,1140,-92.0
2,1.0,394,15014,1206,-92.0
2,1.0,395,15063,1225,-92.0
2,1.0,396,15160,1215,-92.0
2,1.0,397,15209,1187,-92.0
2,1.0,398,15258,1187,-91.0
2,1.0,399,15320,1145,-91.0
2,1.0,400,15369,1173,-92.0
2,1.0,401,15417,1206,-92.0
2,1.0,402,15466,1196,-91.0
2,1.0,403,15515,1159,-92.0
2,1.0,404,15564,1206,-92.0
2,1.0,405,15612,1234,-92.0
2,1.0,406,15661,1201,-92.0
2,1.0,407,15710,1178,-92.0
2,1.0,408,15758,1206,-92.0
2,1.0,409,15821,1131,-92.0
2,1.0,410,15870,1196,-92.0
2,1.0,411,15919,1229,-91.0
2,1.0,412,15967,1178,-92.0
2,1.0,413,16016,1159,-92.0
2,1.0,414,16065,1206,-92.0
2,1.0,415,16113,1210,-92.0
2,1.0,416,16162,1220,-92.0
2,1.0,417,16259,1168,-92.0
2,1.0,418,16322,1164,-92.0
2,1.0,419,16371,1225,-92.0
2,1.0,420,16419,1187,-92.0
2,1.0,421,16468,1164,-92.0
2,1.0,422,16517,1182,-92.0
2,1.0,423,16634,1201,-92.0
2,1.0,424,16940,1196,-92.0
2,1.0,425,16989,1239,-92.0
2,1.0,426,17038,1206,-92.0
2,1.0,427,17087,1187,-92.0
2,1.0,428,17135,1225,-91.0
2,1.0,429,17184,1225,-92.0
2,1.0,430,17233,1178,-92.0
2,1.0,431,17281,1229,-91.0
2,1.0,432,17379,1220,-92.0
2,1.0,433,17427,1210,-92.0
2,1.0,434,17476,1210,-92.0
2,1.0,435,17525,1182,-92.0
2,1.0,436,17574,1196,-92.0
2,1.0,437,17622,1149,-92.0
2,1.0,438,17720,1210,-92.0
2,1.0,439,17768,1187,-91.0
2,1.0,440,17912,1178,-92.0
2,1.0,441,17961,1192,-92.0
2,1.0,442,18010,1196,-92.0
2,1.0,443,18058,1196,-92.0
2,1.0,444,18107,1253,-92.0
2,1.0,445,18253,1206,-92.0
2,1.0,446,18364,1192,-91.0
2,1.0,447,18412,1192,-92.0
2,1.0,448,18461,1206,-92.0
2,1.0,449,18510,1225,-92.0
2,1.0,450,18558,1206,-92.0
2,1.0,451,18607,1206,-92.0
2,1.0,452,18656,1187,-92.0
2,1.0,453,18705,1225,-92.0
2,1.0,454,18753,1192,-92.0
2,1.0,455,18821,1225,-92.0
2,1.0,456,18870,1196,-92.0
2,1.0,457,18919,1196,-92.0
2,1.0,458,19036,1182,-92.0
2,1.0,459,19153,1159,-92.0
2,1.0,460,19270,1135,-92.0
2,1.0,461,19336,1201,-92.0
2,1.0,462,19385,1206,-91.0
2,1.0,463,19433,1206,-92.0
2,1.0,464,19482,1201,-92.0
2,1.0,465,19531,1215,-92.0
2,1.0,466,19580,1182,-92.0
2,1.0,467,19628,1196,-92.0
2,1.0,468,19677,1164,-92.0
2,1.0,469,19726,1206,-92.0
2,1.0,470,19774,1243,-92.0
2,1.0,471,19837,1192,-91.0
2,1.0,472,19886,1206,-92.0
2,1.0,473,19935,1210,-91.0
2,1.0,474,19983,1257,-91.0
2,1.0,475,20032,1173,-92.0
2,1.0,476,20081,1182,-92.0
2,1.0,477,20129,1201,-92.0
2,1.0,478,20178,1187,-92.0
2,1.0,479,20227,1234,-92.0
2,1.0,480,20275,1210,-91.0
2,1.0,481,20338,1379,-93.0
2,1.0,482,20387,1196,-92.0
2,1.0,483,20436,1164,-92.0
2,1.0,484,20484,1164,-92.0
2,1.0,485,20533,1196,-92.0
2,1.0,486,20582,1145,-92.0
2,1.0,487,20630,1173,-92.0
2,1.0,488,20679,1248,-92.0
2,1.0,489,20728,1126,-92.0
2,1.0,490,20839,1154,-92.0
2,1.0,491,20888,1220,-92.0
2,1.0,492,20936,1196,-92.0
2,1.0,493,20985,1225,-92.0
2,1.0,494,21034,1201,-91.0
2,1.0,495,21083,1192,-92.0
2,1.0,496,21131,1173,-92.0
2,1.0,497,21180,1196,-92.0
2,1.0,498,21229,1201,-92.0
2,1.0,499,21277,1215,-92.0
2,1.0,500,21409,1131,-92.0
2,1.0,501,21526,1206,-92.0
2,1.0,502,21643,1173,-91.0
2,1.0,503,21691,1225,-92.0
2,1.0,504,21740,1206,-92.0
2,1.0,505,21841,1168,-92.0
2,1.0,506,21890,1196,-91.0
2,1.0,507,21939,1192,-92.0
2,1.0,508,21987,1173,-92.0
2,1.0,509,22036,1187,-92.0
2,1.0,510,22085,1192,-92.0
2,1.0,511,22133,1187,-92.0
2,1.0,512,22182,1234,-92.0
2,1.0,513,22231,1210,-91.0
2,1.0,514,22280,1206,-92.0
2,1.0,515,22342,1121,-92.0
2,1.0,516,22391,1192,-92.0
2,1.0,517,22488,1182,-91.0
2,1.0,518,22537,1201,-92.0
2,1.0,519,22586,1173,-92.0
2,1.0,520,22634,1178,-92.0
2,1.0,521,22683,1267,-91.0
2,1.0,522,22732,1154,-92.0
2,1.0,523,22780,1159,-92.0
2,1.0,524,22843,1178,-92.0
2,1.0,525,22892,1220,-92.0
2,1.0,526,22941,1187,-92.0
2,1.0,527,22989,1159,-92.0
2,1.0,528,23038,1145,-92.0
2,1.0,529,23087,1253,-92.0
2,1.0,530,23135,1187,-92.0
2,1.0,531,23184,1225,-91.0
2,1.0,532,23233,1168,-92.0
2,1.0,533,23281,1196,-92.0
2,1.0,534,23344,1192,-92.0
2,1.0,535,23393,1196,-92.0
2,1.0,536,23441,1182,-92.0
2,1.0,537,23490,1220,-92.0
2,1.0,538,23539,1154,-92.0
2,1.0,539,23588,1225,-92.0
2,1.0,540,23636,1225,-91.0
2,1.0,541,23753,1271,-92.0
2,1.0,542,23870,1220,-92.0
2,1.0,543,23987,1182,-92.0
2,1.0,544,24035,1178,-92.0
2,1.0,545,24084,1234,-92.0
2,1.0,546,24133,1229,-92.0
2,1.0,547,24267,1201,-92.0
2,1.0,548,24335,1210,-92.0
2,1.0,549,24383,1182,-91.0
2,1.0,550,24432,1187,-92.0
2,1.0,551,24481,1206,-92.0
2,1.0,552,24530,1220,-92.0
2,1.0,553,24578,1187,-92.0
2,1.0,554,24627,1201,-92.0
2,1.0,555,24676,1187,-92.0
2,1.0,556,24724,1145,-92.0
2,1.0,557,24773,1164,-92.0
2,1.0,558,24841,1248,-92.0
2,1.0,559,24890,1187,-92.0
2,1.0,560,24939,1201,-92.0
2,1.0,561,24987,1196,-92.0
2,1.0,562,25036,1215,-92.0
2,1.0,563,25085,1248,-92.0
2,1.0,564,25133,1164,-91.0
2,1.0,565,25182,1126,-92.0
2,1.0,566,25280,1187,-92.0
2,1.0,567,25348,1225,-92.0
2,1.0,568,25397,1145,-92.0
2,1.0,569,25445,1182,-92.0
2,1.0,570,25494,1187,-91.0
2,1.0,571,25543,1159,-92.0
2,1.0,572,25591,1182,-91.0
2,1.0,573,25689,1168,-92.0
2,1.0,574,25737,1201,-92.0
2,1.0,575,25786,1196,-92.0
2,1.0,576,25854,1271,-92.0
2,1.0,577,25903,1135,-92.0
2,1.0,578,25952,1168,-92.0
2,1.0,579,26000,1178,-92.0
2,1.0,580,26049,1210,-92.0
2,1.0,581,26166,1173,-92.0
2,1.0,582,26283,1168,-91.0
2,1.0,583,26423,1225,-92.0
2,1.0,584,26471,1220,-91.0
2,1.0,585,26569,1187,-92.0
2,1.0,586,26618,1239,-92.0
2,1.0,587,26666,1187,-91.0
2,1.0,588,26715,1206,-92.0
2,1.0,589,26764,1239,-92.0
2,1.0,590,26812,1267,-91.0
2,1.0,591,26869,1182,-92.0
2,1.0,592,26918,1229,-92.0
2,1.0,593,26966,1206,-91.0
2,1.0,594,27015,1253,-92.0
2,1.0,595,27064,1149,-92.0
2,1.0,596,27113,1229,-92.0
2,1.0,597,27210,1210,-92.0
2,1.0,598,27307,1192,-92.0
2,1.0,599,27370,1145,-92.0
2,1.0,600,27419,1164,-92.0
2,1.0,601,27516,1243,-92.0
2,1.0,602,27565,1164,-91.0
2,1.0,603,27614,1173,-92.0
2,1.0,604,27662,1229,-92.0
2,1.0,605,27711,1159,-92.0
2,1.0,606,27760,1196,-91.0
2,1.0,607,27808,1239,-92.0
2,1.0,608,27871,1140,-92.0
2,1.0,609,27920,1229,-91.0
2,1.0,610,27968,1182,-92.0
2,1.0,611,28017,1271,-92.0
2,1.0,612,28066,1182,-92.0
2,1.0,613,28115,1149,-91.0
2,1.0,614,28163,1135,-92.0
2,1.0,615,28212,1201,-92.0
2,1.0,616,28261,1210,-91.0
2,1.0,617,28309,1192,-91.0
2,1.0,618,28457,1220,-92.0
2,1.0,619,28575,1178,-92.0
2,1.0,620,28692,1173,-91.0
2,1.0,621,28809,1187,-92.0
2,1.0,622,28873,1159,-91.0
2,1.0,623,28971,1201,-92.0
2,1.0,624,29019,1229,-92.0
2,1.0,625,29068,1192,-92.0
2,1.0,626,29214,1182,-92.0
2,1.0,627,29263,1201,-92.0
2,1.0,628,29374,1135,-92.0
2,1.0,629,29423,1196,-92.0
2,1.0,630,29472,1178,-92.0
2,1.0,631,29569,1187,-91.0
2,1.0,632,29618,1225,-92.0
2,1.0,633,29666,1220,-92.0
2,1.0,634,29715,1243,-92.0
2,1.0,635,29764,1225,-92.0
2,1.0,636,29812,1196,-92.0
2,1.0,637,29875,1135,-92.0
2,1.0,638,29924,1192,-91.0
2,1.0,639,30021,1234,-92.0
2,1.0,640,30070,1206,-92.0
2,1.0,641,30119,1178,-92.0
2,1.0,642,30167,1206,-92.0
2,1.0,643,30265,1173,-91.0
2,1.0,644,30313,1234,-92.0
2,1.0,645,30376,1164,-92.0
2,1.0,646,30473,1196,-92.0
2,1.0,647,30571,1187,-92.0
2,1.0,648,30668,1210,-92.0
2,1.0,649,30814,1140,-92.0
2,1.0,650,30946,1145,-92.0
2,1.0,651,31063,1210,-92.0
2,1.0,652,31180,1187,-92.0
2,1.0,653,31228,1206,-92.0
2,1.0,654,31277,1173,-92.0
2,1.0,655,31326,1220,-92.0
2,1.0,656,31463,1154,-92.0
2,1.0,657,31512,1220,-92.0
2,1.0,658,31658,1159,-92.0
2,1.0,659,31707,1192,-92.0
2,1.0,660,31756,1178,-92.0
2,1.0,661,31804,1159,-92.0
2,1.0,662,31914,1196,-92.0
2,1.0,663,31963,1220,-92.0
2,1.0,664,32012,1257,-92.0
2,1.0,665,32060,1192,-92.0
2,1.0,666,32109,1210,-92.0
2,1.0,667,32158,1196,-92.0
2,1.0,668,32207,1196,-92.0
2,1.0,669,32255,1187,-92.0
2,1.0,670,32304,1182,-92.0
2,1.0,671,32470,1201,-92.0
2,1.0,672,32519,1149,-92.0
2,1.0,673,32567,1182,-92.0
2,1.0,674,32616,1215,-92.0
2,1.0,675,32665,1220,-92.0
2,1.0,676,32713,1168,-92.0
2,1.0,677,32762,1196,-92.0
